location,area,price,price_currency,status,new/resale,price_negotiable,description,security_deposit,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Hospital,Multipurpose Room,Rain Water Harvesting,Vaastu Compliant,ATM,Car Parking,Intercom,Maintenance Staff,School,Shopping Mall,Staff Quarter,Golf Course,Cafeteria,Indoor Games
Zirakpur punjab,1350,5550000,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1170,2598700,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 1170 sqft. The property is available at a price of Rs. 25.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
Zirakpur punjab,1035,4255000,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
Zirakpur punjab,900,3700000,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1233,2738630,INR,,1,1,"It has an area of 1233 sqft and is priced at Rs. 27.39 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,1125,2498750,INR,,1,1,A plot is available at a prime location in kharar landran road. It has an area of 1125 sqft and is priced at Rs. 24.99 lac (negotiable). It is facing northeast direction. It is well connected to the city areas. Kindly call us for details. ,1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,,,,,
kharar landran road,1035,2298850,INR,,1,1,"This plot is situated in kharar landran road, Chandigarh. It has an area of 1035 sqft and is priced at Rs. 22.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,720,1599200,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has an area of 720 sqft. The property is available at a price of Rs. 15.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900,1999000,INR,,1,1,"It has an area of 900 sqft and is priced at Rs. 19.99 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900,2499000,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 900 sqft and is available at a price of Rs. 2,776 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,900,2490000,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 900 sqft. The property is available at a price of Rs. 24.90 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Dera Bassi,900,1500000,INR,,1,1,"A plot is available at a prime location in Buildcon Vasant Vihar. It has a salable area of 900 sqft and is available at a price of Rs. 1,666 per sqft. Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",1,east,0,0,0,1,1,0,1,0,1,0,1,0,7.1,,123.0,,,,,,1.0,,,,,,,1.0,1.0
kharar landran road,1035,2873850,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has an area of 1035 sqft. The property is available at a price of Rs. 28.74 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,990,2748900,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 990 sqft. The property is available at a price of Rs. 27.49 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
kharar landran road,1035,2298850,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 1035 sqft and is available at a price of Rs. 2,221 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,
kharar landran road,1017,2258870,INR,,1,1,"This plot is available for sale and is located in the heart of kharar landran road. It has a salable area of 1017 sqft and is available at a price of Rs. 2,221 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,900,1999000,INR,,1,1,"It has an area of 900 sqft. The property is available at a price of Rs. 19.99 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,
kharar landran road,720,1599200,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has a salable area of 720 sqft and is available at a price of Rs. 2,221 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,1.0,,,,
kharar landran road,1080,2398800,INR,,1,1,"This plot is situated in kharar landran road. It has a salable area of 1080 sqft and is available at a price of Rs. 2,221 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,1.0,
Aerocity Road,100,4500000,INR,,1,1,"Mannat Aero Greens is a residential development in Zirakpur, Mohali. The project is built by Mannat Maple Realtors. They provide Skillfully Designed plots with all necessities.",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,,1.0
Ambala Highway,900,3700000,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,,,,,1.0,1.0
kharar landran road,990,2198900,INR,,1,1,"A plot property is available for sale in kharar landran road, Chandigarh. It has an area of 990 sqft. The property is available at a price of Rs. 21.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,1,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0
kharar landran road,900,1999000,INR,,1,1,"This plot is situated in kharar landran road. It has an area of 900 sqft. The property is available at a price of Rs. 19.99 lac (negotiable). Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,1,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0
kharar landran road,720,1599200,INR,,1,1,"A plot property is available for sale in kharar landran road, Chandigarh. It has an area of 720 sqft. The property is available at a price of Rs. 15.99 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1,northeast,0,0,0,1,1,0,1,0,1,0,1,1,,,,,,,,,1.0,,,1.0,1.0,,,,1.0
Zirakpur Road,1080,4440000,INR,,1,1,"Central Town in Zirakpur, chandigarh ambala highebeyby Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,0,0,0,0,,,,,,,,,1.0,,,1.0,,,,,
Zirakpur punjab,900,3700000,INR,,1,1,"Central Town in Zirakpur, Mohali by Sanat Realtors Pvt. Ltd is a residential project.

It also has amenities like Jogging track, Lawn tennis court and Swimming pool.
It also offers Car parking.

This is a RERA registered project with registration number PBRERASAS79PR0535.

The project is spread over a total area of 22.02 acres of land. 
Central Town brochure is also available for easy reference.",1,northeast,0,0,0,1,1,0,1,1,0,0,0,0,,,,,,,,,1.0,,,,,,,,
